ticker,date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,target_sentiment_label,structured_generated_label,structured_sentiment_match,target_direction_label,generated_direction_label,real_net_sentiment,generated_net_sentiment,kl_divergence
NVDA,2023-07-12,2023-07-13,0.03158221244835122,0.023439900746040472,0.9449778868056083,0.9632361306986741,0.029966996284970168,0.006796873016355722,positive,negative,False,positive,neutral,False,up,down,0.9133956743572571,-0.9564392576823184,4.549484467021552
AMD,2023-07-13,2023-07-14,0.05011550897160645,0.3293024371529859,0.6205820538754077,0.021960538475258848,0.8892084442722392,0.08883101725250196,positive,neutral,False,positive,neutral,False,flat,down,0.5704665449038012,0.06687047877724311,0.9205982996450325
NVDA,2023-07-13,2023-07-14,0.031173962170661623,0.029875586781633295,0.9389504510477051,0.010386508461179621,0.3110689373459525,0.6785445541928679,positive,positive,True,positive,neutral,False,down,down,0.9077764888770435,0.6681580457316882,0.2692477543271741
AMD,2023-07-14,2023-07-15,0.0107787012741676,0.8874177617693356,0.10180353695649677,0.020087162772910887,0.9412078927527427,0.03870494447434631,neutral,neutral,True,neutral,neutral,True,up,down,0.09102483568232916,0.018617781701435424,0.03951914447895473
NVDA,2023-07-14,2023-07-15,0.018326550858665636,0.8956285185786226,0.08604493056271173,0.025432950264706468,0.022430340162371696,0.9521367095729218,neutral,positive,False,neutral,neutral,True,up,down,0.0677183797040461,0.9267037593082154,3.089438278471139
AMD,2023-07-17,2023-07-18,0.6193807836506662,0.33012182135361845,0.05049739499571538,0.8656218470598751,0.017601919931133986,0.11677623300899088,negative,negative,True,positive,neutral,False,down,down,-0.5688833886549508,-0.7488456140508842,0.7180789467897747
NVDA,2023-07-17,2023-07-18,0.007482630556089951,0.2933226069057853,0.6991947625381247,0.030672773604568937,0.9289449418747986,0.04038228452063246,positive,neutral,False,positive,neutral,False,up,down,0.6917121319820347,0.009709510916063521,1.6450887248147004
AMD,2023-07-18,2023-07-19,0.019444352269378427,0.9366048696567008,0.04395077807392077,0.02355939607719684,0.942885120052178,0.033555483870625256,neutral,neutral,True,neutral,neutral,True,down,down,0.02450642580454234,0.009996087793428417,0.0018690143176892963
NVDA,2023-07-18,2023-07-19,0.011610493063926697,0.7746768593788147,0.2137126475572586,0.9365659987053498,0.04336432383717717,0.02006967745747297,neutral,negative,False,positive,neutral,False,down,down,0.2021021544933319,-0.9164963212478768,2.687792336416261
AMD,2023-07-19,2023-07-20,0.9733515184628468,0.018691741696034218,0.00795673984111897,0.02435732305715462,0.02598319251058982,0.9496594844322556,negative,positive,False,positive,neutral,False,down,down,-0.9653947786217278,0.9253021613751009,3.5454292067299105
NVDA,2023-07-19,2023-07-20,0.015336845470063084,0.8877454035513767,0.09691775097856022,0.9726165495038419,0.018246163355902362,0.0091372871402557,neutral,negative,False,positive,neutral,False,down,down,0.08158090550849713,-0.9634792623635862,3.613878739055338
AMD,2023-07-20,2023-07-21,0.05310262950595097,0.04464025718984401,0.902257113304205,0.11138988863461632,0.7346696251529017,0.15394048621248194,positive,neutral,False,positive,neutral,False,up,down,0.849154483798254,0.04255059757786561,1.431124716648358
NVDA,2023-07-20,2023-07-21,0.016931097702218626,0.9235461812683019,0.05952272102947949,0.0076135686955931476,0.1436844553565498,0.848701975947857,neutral,positive,False,positive,neutral,False,down,down,0.042591623327260866,0.8410884072522639,1.5737100961013641
AMD,2023-07-21,2023-07-22,0.015591275921812121,0.8361346148964054,0.14827410918178255,0.017062285819674176,0.02982380597019304,0.9531139082101328,neutral,positive,False,neutral,neutral,True,down,down,0.13268283325997043,0.9360516223904586,2.5099451219198294
NVDA,2023-07-21,2023-07-22,0.013718166987716834,0.8819038654402825,0.10437796757200066,0.025575491140036034,0.022257924248721986,0.9521665846112419,neutral,positive,False,positive,neutral,False,up,down,0.09065980058428383,0.9265910934712059,3.005567984169136
AMD,2023-07-24,2023-07-25,0.013247395649877328,0.925137092972129,0.061615511377993655,0.03512121567271219,0.020648948177913937,0.9442298361493738,neutral,positive,False,positive,neutral,False,up,down,0.04836811572811633,0.9091086204766616,3.336534907894445
NVDA,2023-07-24,2023-07-25,0.012355785495468072,0.8333604747132446,0.15428373979128732,0.010127120415514326,0.7908072287494496,0.19906565083503605,neutral,neutral,True,positive,neutral,False,up,down,0.14192795429581925,0.18893853041952172,0.006817926611275485
AMD,2023-07-25,2023-07-26,0.15338872025823,0.6758127716044167,0.17079850813735337,0.02979142602455402,0.022530660117159262,0.9476779138582867,neutral,positive,False,positive,neutral,False,down,down,0.017409787879123367,0.9178864878337327,2.257163702780648
NVDA,2023-07-25,2023-07-26,0.013765011439746783,0.527767997675188,0.45846699088506526,0.012285779749706321,0.8733597104987599,0.11435450975153376,neutral,neutral,True,positive,neutral,False,down,down,0.4447019794453185,0.10206873000182744,0.37235342393140575
AMD,2023-07-26,2023-07-27,0.009185103716673523,0.7444866909542804,0.24632820532904603,0.029964801426386856,0.024055647135713742,0.9459795514378994,neutral,positive,False,positive,neutral,False,up,down,0.2371431016123725,0.9160147500115126,2.2130111627779767
NVDA,2023-07-26,2023-07-27,0.02108015126162658,0.20156178227910274,0.7773580664592706,0.9724968615735191,0.01907573698698258,0.008427401439498269,positive,negative,False,positive,neutral,False,up,down,0.7562779151976441,-0.9640694601340208,3.911537224308098
AMD,2023-07-27,2023-07-28,0.011231069735473845,0.8224572150095784,0.16631171525494784,0.011065853945152249,0.19409182993104024,0.7948423161238075,neutral,positive,False,neutral,neutral,True,up,down,0.15508064551947398,0.7837764621786553,0.9276078529899864
NVDA,2023-07-27,2023-07-28,0.033790382406108196,0.03986956118516916,0.9263400564087226,0.02555095432941937,0.035429831990187975,0.9390192136803927,positive,positive,True,positive,neutral,False,up,down,0.8925496740026144,0.9134682593509733,0.0015582550576562207
AMD,2023-07-28,2023-07-29,0.014926015441059147,0.4579517568378593,0.5271222277210815,0.9514043641268767,0.03672823429618795,0.011867401576935365,positive,negative,False,neutral,neutral,True,up,down,0.5121962122800224,-0.9395369625499413,3.0932075126434477
NVDA,2023-07-28,2023-07-29,0.027019284061656504,0.8842577736618122,0.08872294227653126,0.02977195860010984,0.020739904407520188,0.94948813699237,neutral,positive,False,positive,neutral,False,flat,down,0.06170365821487475,0.9197161783922602,3.1054138723476776
AMD,2023-07-31,2023-08-01,0.024272813660689334,0.07501131645456499,0.9007158698847457,0.011522179061693321,0.6777400730605025,0.31073774787780417,positive,neutral,False,positive,neutral,False,up,down,0.8764430562240564,0.29921556881611083,0.8115543498682282
NVDA,2023-07-31,2023-08-01,0.10457887110937866,0.18762350873561542,0.7077976201550059,0.9706382896679824,0.019533313439909092,0.00982839689210853,positive,negative,False,positive,neutral,False,down,down,0.6032187490456272,-0.9608098927758738,3.218627801938152
AMD,2023-08-01,2023-08-02,0.9686308583685331,0.02125092185458088,0.010118219776886034,0.970066923090572,0.016419655017920864,0.01351342189150717,negative,negative,True,negative,neutral,False,down,down,-0.9585126385916471,-0.9565535011990648,0.0011183985747960895
NVDA,2023-08-01,2023-08-02,0.9726732800827181,0.010617185570059315,0.01670953434722254,0.014126258576109907,0.6547267121425167,0.33114702928137346,negative,neutral,False,negative,neutral,False,down,down,-0.9559637457354956,0.3170207707052636,4.0227001020260476
AMD,2023-08-02,2023-08-03,0.013624965738506146,0.8502794250762634,0.13609560918523045,0.9720243197455549,0.015937698975321466,0.01203798127912361,neutral,negative,False,negative,neutral,False,up,down,0.1224706434467243,-0.9599863384664313,3.653384517247759
NVDA,2023-08-02,2023-08-03,0.02522637820254468,0.07689904980419641,0.8978745719932589,0.011971885583718757,0.8627131162022134,0.12531499821406786,positive,neutral,False,positive,neutral,False,up,down,0.8726481937907142,0.1133431126303491,1.6009861374466092
AMD,2023-08-03,2023-08-04,0.0913171849497943,0.7435469086732485,0.1651359063769572,0.04535232128706694,0.9170140658207762,0.03763361289215689,neutral,neutral,True,positive,neutral,False,up,down,0.07381872142716289,-0.007718708394910054,0.15221052943047705
NVDA,2023-08-03,2023-08-04,0.0485106919293696,0.9158474598263027,0.03564184824432772,0.012432190005635564,0.07642787908468057,0.9111399309096838,neutral,positive,False,positive,neutral,False,up,down,-0.012868843685041875,0.8987077409040483,2.2250348251086187
AMD,2023-08-04,2023-08-05,0.017748228808904542,0.9407493857871878,0.041502385403907625,0.028097560472241264,0.01986916352136528,0.9520332760063934,neutral,positive,False,neutral,neutral,True,up,down,0.023754156595003083,0.9239357155341522,3.490773917177209
NVDA,2023-08-04,2023-08-05,0.9450608445429787,0.044120856355109705,0.010818299101911639,0.030456149269875527,0.0177401281653316,0.9518037225647928,negative,positive,False,neutral,neutral,True,up,down,-0.934242545441067,0.9213475732949173,3.2380113545366576
AMD,2023-08-07,2023-08-08,0.020145841318105186,0.9238180094178395,0.05603614926405529,0.041632679522950564,0.9302461407216119,0.028121179755437552,neutral,neutral,True,neutral,neutral,True,down,down,0.035890307945950106,-0.013511499767513011,0.017605981528590654
NVDA,2023-08-07,2023-08-08,0.009494251651175567,0.7570654217280343,0.23344032662079012,0.011327666093353499,0.22741302572528893,0.7612593081813576,neutral,positive,False,positive,neutral,False,down,down,0.22394607496961455,0.7499316420880041,0.632894923945812
AMD,2023-08-08,2023-08-09,0.9714347657884016,0.016808160572947446,0.01175707363865091,0.020916780683203063,0.9470316622865762,0.03205155703022071,negative,neutral,False,neutral,neutral,True,down,down,-0.9596776921497507,0.011134776347017646,3.649030035702179
NVDA,2023-08-08,2023-08-09,0.9710805028070245,0.019076686761122008,0.009842810431853533,0.02370748668909073,0.022548459470272064,0.9537440538406372,negative,positive,False,negative,neutral,False,down,down,-0.961237692375171,0.9300365671515465,3.557044192788618
AMD,2023-08-09,2023-08-10,0.02227016405641055,0.8927171294261737,0.08501270651741585,0.020675138871380023,0.9450049367549977,0.034319924373622204,neutral,neutral,True,neutral,neutral,True,down,down,0.0627425424610053,0.013644785502242181,0.027954096252084705
NVDA,2023-08-09,2023-08-10,0.09009705819551118,0.8677723134969292,0.04213062830755965,0.02238130002326779,0.02397031514357658,0.9536483848331556,neutral,positive,False,positive,neutral,False,down,down,-0.04796642988795154,0.9312670848098878,3.1085804262316876
AMD,2023-08-10,2023-08-11,0.7235675060255687,0.027411597615431927,0.24902089635899932,0.03946432172254327,0.927908795474261,0.03262688280319577,negative,neutral,False,neutral,neutral,True,down,down,-0.4745466096665694,-0.006837438919347502,2.5142782483161987
NVDA,2023-08-10,2023-08-11,0.959861263626314,0.030643488776101208,0.009495247597584855,0.009409755830062433,0.6236524204375155,0.3669378237324222,negative,neutral,False,negative,neutral,False,down,down,-0.950366016028729,0.35752806790235975,4.312364844879146
AMD,2023-08-11,2023-08-12,0.062106959984503385,0.48188245655508677,0.4560105834604098,0.31377922612438375,0.018163108553498813,0.6680576653221174,neutral,positive,False,neutral,neutral,True,up,down,0.3939036234759064,0.35427843919773366,1.3050246383672814
NVDA,2023-08-11,2023-08-12,0.062106959984503385,0.48188245655508677,0.4560105834604098,0.012608749533637902,0.9064907841917152,0.0809004662746468,neutral,neutral,True,neutral,neutral,True,up,down,0.3939036234759064,0.0682917167410089,0.5831127798139051
AMD,2023-08-14,2023-08-15,0.01506137319966239,0.8984667842893574,0.08647184251098013,0.007541701016425054,0.09908298776751477,0.8933753112160602,neutral,positive,False,positive,neutral,False,down,down,0.07141046931131774,0.8858336101996351,1.7893681832153658
NVDA,2023-08-14,2023-08-15,0.9678975064262536,0.019453025792684594,0.012649467781061772,0.7896657976222762,0.041752527310447055,0.16858167506727678,negative,negative,True,negative,neutral,False,up,down,-0.9552480386451918,-0.6210841225549995,0.14936595233236255
AMD,2023-08-15,2023-08-16,0.9451166613920121,0.03990762281362798,0.014975715794359863,0.011786557734012604,0.915917694568634,0.07229574769735336,negative,neutral,False,neutral,neutral,True,down,down,-0.9301409455976523,0.06050918996334076,3.9950992573361903
NVDA,2023-08-15,2023-08-16,0.9619411458823951,0.024446929802816247,0.013611924314788639,0.02161166484675677,0.9335235531166858,0.04486478203655746,negative,neutral,False,positive,neutral,False,down,down,-0.9483292215676065,0.023253117189800686,3.5459772672335483
AMD,2023-08-16,2023-08-17,0.0554682086745783,0.10513561885702893,0.8393961724683927,0.01976936376811666,0.937023075048654,0.04320756118322928,positive,neutral,False,positive,neutral,False,down,down,0.7839279637938144,0.02343819741511262,2.317454792363932
NVDA,2023-08-16,2023-08-17,0.05032792408630111,0.919076936674806,0.030595139238892854,0.011800341044358736,0.5294499278936551,0.45874973106198613,neutral,neutral,True,positive,neutral,False,down,down,-0.019732784847408254,0.4469493900176274,0.4970555101015941
AMD,2023-08-17,2023-08-18,0.013367718907324083,0.9174151388457037,0.0692171422469722,0.011941499296337407,0.08799050968941989,0.9000679910142427,neutral,positive,False,neutral,neutral,True,up,down,0.05584942333964812,0.8881264917179054,1.9746757280646698
NVDA,2023-08-17,2023-08-18,0.0180922981725293,0.026849462531807436,0.9550582392956632,0.018004343401308954,0.3126884162049274,0.6693072403937637,positive,positive,True,positive,neutral,False,down,down,0.9369659411231339,0.6513028969924547,0.2737247845962364
AMD,2023-08-18,2023-08-19,0.011912231100577066,0.764936849415606,0.2231509194838169,0.025343956026551567,0.02295744737923307,0.9516985965942154,neutral,positive,False,neutral,neutral,True,up,down,0.21123868838323984,0.9263546405676638,2.3493324754286222
NVDA,2023-08-18,2023-08-19,0.08233876649050066,0.8439561850422053,0.0737050484672941,0.030932114680562714,0.8762854068087566,0.09278247851068074,neutral,neutral,True,neutral,neutral,True,up,down,-0.00863371802320656,0.06185036383011802,0.03192224016021289
AMD,2023-08-21,2023-08-22,0.013874098348451443,0.8925081291979224,0.09361777245362611,0.9682954088150786,0.01970302462200168,0.012001566562919777,neutral,negative,False,positive,neutral,False,down,down,0.07974367410517466,-0.9562938422521589,3.5367740095482088
NVDA,2023-08-21,2023-08-22,0.8316701526690997,0.14623994907379226,0.022089898257108057,0.01664032933055557,0.03215563219408837,0.9512040384753561,negative,positive,False,positive,neutral,False,down,down,-0.8095802544119917,0.9345637091448005,3.3915548643445907
AMD,2023-08-22,2023-08-23,0.040731450349263676,0.5865670086899292,0.37270154096080715,0.016597995874617164,0.8294689825254656,0.15393302159991717,neutral,neutral,True,positive,neutral,False,up,down,0.3319700906115435,0.13733502572530001,0.1628858113249236
NVDA,2023-08-22,2023-08-23,0.03646039014963387,0.02551295913350578,0.9380266507168603,0.01598369601472157,0.9325252776856359,0.0514910262996426,positive,neutral,False,positive,neutral,False,up,down,0.9015662605672264,0.03550733028492103,2.66075476600562
AMD,2023-08-23,2023-08-24,0.8614489046343513,0.09750792547202906,0.04104316989361959,0.049985379539266746,0.9117947918749764,0.03821982858575689,negative,neutral,False,positive,neutral,False,down,down,-0.8204057347407318,-0.011765550953509854,2.237394131971963
NVDA,2023-08-23,2023-08-24,0.013101365604267175,0.8748591045230577,0.11203952987267513,0.9750465327183568,0.01643349259368736,0.008519974687955826,neutral,negative,False,positive,neutral,False,flat,down,0.09893816426840796,-0.966526558030401,3.709537761995939
AMD,2023-08-24,2023-08-25,0.04988423995069921,0.37110250143496326,0.5790132586143375,0.11527172662864459,0.8610233247529595,0.02370494861839588,positive,neutral,False,positive,neutral,False,up,down,0.5291290186636383,-0.0915667780102487,1.4962005032601107
NVDA,2023-08-24,2023-08-25,0.018695419549781347,0.8798109839867186,0.10149359646349998,0.01619775704118623,0.8388317432798564,0.14497049967895728,neutral,neutral,True,positive,neutral,False,down,down,0.08279817691371863,0.12877274263777105,0.008459357743788377
AMD,2023-08-25,2023-08-26,0.07141416919088289,0.8728665286776986,0.05571930213141841,0.017477700844881514,0.4572709594480331,0.5252513397070854,neutral,positive,False,neutral,neutral,True,up,down,-0.015694867059464483,0.5077736388622038,0.5398253324880027
NVDA,2023-08-25,2023-08-26,0.013995747147108183,0.8378605881606256,0.14814366469226622,0.9715143875337587,0.017235232228195126,0.011250380238046084,neutral,negative,False,neutral,neutral,True,up,down,0.13414791754515804,-0.9602640072957127,3.5767018876547008
AMD,2023-08-28,2023-08-29,0.08464488260977145,0.8833528625465503,0.03200225484367825,0.2880464499593646,0.6862796557811641,0.02567389425947125,neutral,neutral,True,positive,neutral,False,up,down,-0.05264262776609319,-0.2623725556998934,0.12638333773685875
NVDA,2023-08-28,2023-08-29,0.013573707068736007,0.45534133868725846,0.5310849542440056,0.026537160167905,0.024468251517855855,0.9489945883142391,positive,positive,True,positive,neutral,False,up,down,0.5175112471752696,0.9224574281463341,1.0138834812248099
AMD,2023-08-29,2023-08-30,0.04430441053794591,0.9219353520293428,0.0337602374327112,0.015366121783119698,0.8767167133826752,0.1079171648342051,neutral,neutral,True,positive,neutral,False,up,down,-0.010544173105234714,0.09255104305108541,0.05404789694333213
NVDA,2023-08-29,2023-08-30,0.8938673338413388,0.053702489741947274,0.052430176416713964,0.06197978917140553,0.01718257178145913,0.9208376390471353,negative,positive,False,positive,neutral,False,up,down,-0.8414371574246248,0.8588578498757298,2.296450505862836
AMD,2023-08-30,2023-08-31,0.968503012710481,0.016475591204127744,0.015021396085391268,0.01013663580412097,0.8639327142845943,0.12593064991128472,negative,neutral,False,positive,neutral,False,down,down,-0.9534816166250898,0.11579401410716375,4.318805579045756
NVDA,2023-08-30,2023-08-31,0.030743322006700404,0.920125744784686,0.0491309332086136,0.019199614843736203,0.027943213672926664,0.9528571714833372,neutral,positive,False,positive,neutral,False,up,down,0.018387611201913196,0.9336575566396009,3.0840298626954428
AMD,2023-08-31,2023-09-01,0.029903395627287225,0.9152531214690303,0.05484348290368246,0.023505725842182554,0.23059045637363407,0.7459038177841834,neutral,positive,False,positive,neutral,False,up,down,0.024940087276395236,0.7223980919420008,1.1257798819776945
NVDA,2023-08-31,2023-09-01,0.011385388914448881,0.1100000598002189,0.8786145512853323,0.9516709340549528,0.02621352084487467,0.02211554510017248,positive,negative,False,positive,neutral,False,down,down,0.8672291623708834,-0.9295553889547804,3.3424885937523716
AMD,2023-09-01,2023-09-02,0.026453989957008005,0.9171111448891478,0.05643486515384421,0.022478497493211087,0.02456032017470599,0.9529611823320829,neutral,positive,False,neutral,neutral,True,up,down,0.029980875196836204,0.9304826848388719,3.164826433504582
NVDA,2023-09-01,2023-09-02,0.015227431629955808,0.9099863290226167,0.07478623934742748,0.014672775235665798,0.042416169777406386,0.9429110549869278,neutral,positive,False,positive,neutral,False,flat,down,0.05955880771747167,0.928238279751262,2.6009584149696714
AMD,2023-09-05,2023-09-06,0.008636872710431232,0.282012446733806,0.7093506805557628,0.9748959268938026,0.01605347685366468,0.00905059625253278,positive,negative,False,positive,neutral,False,down,down,0.7007138078453315,-0.9658453306412698,3.8612813074988375
NVDA,2023-09-05,2023-09-06,0.01516934334710513,0.8116150694917811,0.17321558716111377,0.0133829731244911,0.8163140996986737,0.17030292717683515,neutral,neutral,True,positive,neutral,False,down,down,0.15804624381400864,0.15691995405234405,0.0001525637293401732
AMD,2023-09-06,2023-09-07,0.011149986159010465,0.33711259081560024,0.6517374230253893,0.018576376140117645,0.9488392472267151,0.03258437663316727,positive,neutral,False,positive,neutral,False,down,down,0.6405874368663789,0.014008000493049622,1.5979375196750578
NVDA,2023-09-06,2023-09-07,0.9269593193642478,0.05313032367873582,0.01991035695701637,0.03188968207980135,0.932190754466125,0.03591956345407366,negative,neutral,False,negative,neutral,False,down,down,-0.9070489624072314,0.004029881374272314,2.959552158610688
AMD,2023-09-07,2023-09-08,0.00940232532432866,0.7726261572579323,0.21797151741773904,0.11649265885353088,0.26445046067237854,0.6190568804740906,neutral,positive,False,neutral,neutral,True,down,down,0.20856919209341038,0.5025642216205597,0.5771742113883497
NVDA,2023-09-07,2023-09-08,0.007063508285615575,0.2527252657212586,0.7402112259931258,0.02372460706272988,0.021055451584363657,0.9552199413529064,positive,positive,True,positive,neutral,False,down,down,0.7331477177075103,0.9314953342901766,0.4307422774873839
AMD,2023-09-08,2023-09-09,0.03267594908954032,0.8077510866141311,0.15957296429632856,0.9491756156849336,0.03506338668185706,0.015760997633209404,neutral,negative,False,positive,neutral,False,down,down,0.12689701520678823,-0.9334146180517242,2.793314793088119
NVDA,2023-09-08,2023-09-09,0.05101071412140237,0.04981666169650842,0.8991726241820892,0.9698505194054047,0.013877582282439311,0.01627189831215601,positive,negative,False,neutral,neutral,True,down,down,0.8481619100606869,-0.9535786210932486,3.520949882049404
AMD,2023-09-11,2023-09-12,0.01189109573292878,0.8002906329889228,0.18781827127814846,0.011763418728846772,0.8229952247618967,0.16524135650925653,neutral,neutral,True,positive,neutral,False,flat,down,0.17592717554521967,0.15347793778040975,0.0017933309333528044
NVDA,2023-09-11,2023-09-12,0.011012537261307685,0.10755339124636028,0.881434071492332,0.11294500205460943,0.025845990547760968,0.8612090073976296,positive,positive,True,positive,neutral,False,down,down,0.8704215342310243,0.7482640053430202,0.14817805290463573
AMD,2023-09-12,2023-09-13,0.020031447001445882,0.7433761510572167,0.2365924019413375,0.9446778702132237,0.029171950502237046,0.026150179284539304,neutral,negative,False,neutral,neutral,True,up,down,0.2165609549398916,-0.9185276909286844,2.8509466088117947
NVDA,2023-09-12,2023-09-13,0.010350063751639835,0.15710337928245602,0.8325465569659042,0.015561006083036065,0.03509560191356555,0.9493433920033983,positive,positive,True,positive,neutral,False,up,down,0.8221964932142644,0.9337823859203623,0.12195257172136237
AMD,2023-09-13,2023-09-14,0.1368930421407844,0.306659239927485,0.5564477179317306,0.03180858740959254,0.021208052625192132,0.9469833599652153,positive,positive,True,positive,neutral,False,down,down,0.41955467579094624,0.9151747725556227,0.7231186071407677
NVDA,2023-09-13,2023-09-14,0.07355703249073701,0.11649817712981603,0.809944790379447,0.962045000016971,0.0310818790627931,0.0068731209202358735,positive,negative,False,positive,neutral,False,up,down,0.73638775788871,-0.9551718790967352,3.8277165523272454
AMD,2023-09-14,2023-09-15,0.9377045655409099,0.05154123498073563,0.010754199478354457,0.012969274606568682,0.05166758065574788,0.9353631447376834,negative,positive,False,negative,neutral,False,down,down,-0.9269503660625554,0.9223938701311147,3.966023783498021
NVDA,2023-09-14,2023-09-15,0.5322544911813972,0.4108772240017087,0.05686828481689409,0.009863418554505572,0.7585345527861301,0.2316020286593643,negative,neutral,False,positive,neutral,False,down,down,-0.4753862063645031,0.22173861010485874,1.79101922050004
AMD,2023-09-15,2023-09-16,0.00989134960028708,0.790212211055998,0.19989643934371493,0.9692536204055262,0.020669414173249644,0.010076965421224203,neutral,negative,False,positive,neutral,False,up,down,0.19000508974342784,-0.959176654984302,3.431103506935582
NVDA,2023-09-15,2023-09-16,0.011150487272841876,0.4356904757550829,0.5531590369720752,0.06896105203148567,0.6595456999675721,0.2714932480009422,positive,neutral,False,positive,neutral,False,up,down,0.5420085496992334,0.20253219596945654,0.1927253917573259
AMD,2023-09-18,2023-09-19,0.02439969160185011,0.715326470696844,0.26027383770130597,0.011817177867676857,0.23316654780103405,0.7550162743312892,neutral,positive,False,positive,neutral,False,down,down,0.23587414609945587,0.7431990964636123,0.5423682247631993
NVDA,2023-09-18,2023-09-19,0.11223878954773592,0.13663590833682232,0.7511253021154418,0.018827431605288075,0.7314822946295997,0.24969027376511221,positive,neutral,False,positive,neutral,False,down,down,0.6388865125677059,0.23086284215982414,0.7983928967343468
AMD,2023-09-19,2023-09-20,0.4070681843867696,0.5583637051921035,0.03456811042112688,0.01075853900097362,0.23082407399290242,0.7584173870061239,neutral,positive,False,negative,neutral,False,down,down,-0.3725000739656427,0.7476588480051504,1.8654695114348894
NVDA,2023-09-19,2023-09-20,0.011637436127703234,0.04580662366782385,0.9425559402044729,0.02291486528722212,0.025775083254082138,0.9513100514586957,positive,positive,True,neutral,neutral,True,down,down,0.9309185040767697,0.9283951861714737,0.009740990332812066
AMD,2023-09-20,2023-09-21,0.9485317459809298,0.038901399784813266,0.012566854234256918,0.029750253195417693,0.8196803621462115,0.15056938465837075,negative,neutral,False,neutral,neutral,True,down,down,-0.9359648917466729,0.12081913146295306,3.1341155235797378
NVDA,2023-09-20,2023-09-21,0.9603434711662729,0.023415541058261498,0.016240987775465586,0.7382551110630896,0.03518884760099827,0.2265560413359121,negative,negative,True,positive,neutral,False,down,down,-0.9441024833908074,-0.5116990697271775,0.20023161622404637
AMD,2023-09-21,2023-09-22,0.023335310177297168,0.9402480318075574,0.03641665801514543,0.018616173555077414,0.9469607542973812,0.034423072147541284,neutral,neutral,True,neutral,neutral,True,flat,down,0.013081347837848263,0.01580689859246387,0.0006336654717807007
NVDA,2023-09-21,2023-09-22,0.3855467804940474,0.5616528653113326,0.05280035419462,0.010514643063897449,0.654374423570166,0.33511093336593656,neutral,neutral,True,positive,neutral,False,up,down,-0.3327464262994274,0.3245962903020391,1.2053082726427315
AMD,2023-09-22,2023-09-23,0.014606605787244079,0.8167576475255498,0.1686357466872061,0.010730844190918732,0.08485341230134316,0.9044157435077381,neutral,positive,False,neutral,neutral,True,up,down,0.15402914089996203,0.8936848993168194,1.5707521935193511
NVDA,2023-09-22,2023-09-23,0.014721004359961232,0.8908396436619596,0.09443935197807925,0.013452040825064807,0.8952500728445586,0.09129788633037661,neutral,neutral,True,neutral,neutral,True,up,down,0.07971834761811801,0.0778458455053118,0.0001223738956819358
AMD,2023-09-25,2023-09-26,0.14926614912551198,0.42400337982167663,0.4267304710528114,0.02019156425334971,0.9360373793823699,0.04377105636428045,positive,neutral,False,neutral,neutral,True,down,down,0.2774643219272994,0.023579492110930737,0.9345696710246085
NVDA,2023-09-25,2023-09-26,0.9357609801130051,0.0481863136301915,0.016052706256803346,0.009992651715819922,0.3280499005917452,0.6619574476924348,negative,positive,False,negative,neutral,False,down,down,-0.9197082738562018,0.6519647959766148,4.095765474510648
AMD,2023-09-26,2023-09-27,0.010609004975157507,0.9055396400038916,0.08385135502095087,0.9747694726219543,0.018081314853354676,0.007149212524691032,neutral,negative,False,neutral,neutral,True,up,down,0.07324235004579337,-0.9676202600972633,3.7024546960957765
NVDA,2023-09-26,2023-09-27,0.007980533122581238,0.1816602091862308,0.810359257691188,0.015896097299340287,0.8317553052829297,0.15234859741773002,positive,neutral,False,positive,neutral,False,up,down,0.8023787245686067,0.13645250011838972,1.0724815599228945
AMD,2023-09-27,2023-09-28,0.7312946234555334,0.23339895220483167,0.03530642433963489,0.015462625142852895,0.06197910877090067,0.9225582660862465,negative,positive,False,neutral,neutral,True,up,down,-0.6959881991158985,0.9070956409433936,3.014425593358159
NVDA,2023-09-27,2023-09-28,0.017731326969035184,0.07796300686274818,0.9043056661682166,0.9693161077639032,0.018275677834415922,0.012408214401680908,positive,negative,False,positive,neutral,False,up,down,0.8865743391991814,-0.9569078933622223,3.920544496439498
AMD,2023-09-28,2023-09-29,0.010293050448652207,0.8690180592356107,0.12068889031573712,0.02464933274966976,0.022548146125895042,0.9528025211244352,neutral,positive,False,neutral,neutral,True,flat,down,0.11039583986708491,0.9281531883747655,2.915047761007862
NVDA,2023-09-28,2023-09-29,0.04182399265444309,0.3237614200958028,0.6344145872497542,0.9703741092099244,0.0204629687513056,0.00916292203877,positive,negative,False,positive,neutral,False,up,down,0.5925905945953112,-0.9612111871711544,3.4508837072395493
AMD,2023-09-29,2023-09-30,0.15083143564556348,0.5960691748878114,0.25309938946662514,0.9745206227763364,0.011525670987064326,0.013953706236599287,neutral,negative,False,neutral,neutral,True,up,down,0.10226795382106166,-0.9605669165397371,2.804030504807747
NVDA,2023-09-29,2023-09-30,0.11328988592088902,0.5917853956350448,0.29492471844406615,0.025729155215861565,0.02441718433875066,0.9498536604453878,neutral,positive,False,neutral,neutral,True,up,down,0.18163483252317714,0.9241245052295262,1.7095192469471303
